transaction_id,merchant_id,category,amount_normalized,raw_amount
tx-000003938,merchant-04563,ropa,0.403513,10087.82
tx-000003939,merchant-00976,servicios,0.71256,17813.99
tx-000003940,merchant-02758,otros,0.897632,22440.79
tx-000003941,merchant-00883,alimentos,0.60954,15238.5
tx-000003942,merchant-02908,restaurante,0.075605,1890.13
tx-000003943,merchant-03685,transporte,0.910853,22771.32
tx-000003944,merchant-03909,farmacia,0.290712,7267.81
tx-000003945,merchant-04830,colmado,0.733976,18349.41
tx-000003946,merchant-00064,otros,0.085622,2140.55
tx-000003947,merchant-03716,transporte,0.593862,14846.55
tx-000003948,merchant-01448,colmado,0.321796,8044.9
tx-000003949,merchant-02289,ferreteria,0.723088,18077.2
tx-000003950,merchant-04042,servicios,0.233799,5844.98
tx-000003951,merchant-04241,colmado,0.050191,1254.78
tx-000003952,merchant-03496,electronica,0.580668,14516.71
tx-000003953,merchant-02610,farmacia,0.324154,8103.86
tx-000003954,merchant-00344,ropa,0.953607,23840.17
tx-000003955,merchant-02280,otros,0.431676,10791.91
tx-000003956,merchant-02576,ferreteria,0.879824,21995.61
tx-000003957,merchant-01357,ferreteria,0.348651,8716.27
tx-000003958,merchant-03987,restaurante,0.289268,7231.69
tx-000003959,merchant-01388,electronica,0.225186,5629.65
tx-000003960,merchant-02126,otros,0.939326,23483.16
tx-000003961,merchant-01898,electronica,0.753962,18849.05
tx-000003962,merchant-01695,colmado,0.142721,3568.03
tx-000003963,merchant-01384,alimentos,0.839112,20977.81
tx-000003964,merchant-00326,colmado,0.599195,14979.87
tx-000003965,merchant-01599,alimentos,0.53884,13471.0
tx-000003966,merchant-00212,servicios,0.489389,12234.73
tx-000003967,merchant-04679,transporte,0.204735,5118.37
tx-000003968,merchant-04268,farmacia,0.732625,18315.63
tx-000003969,merchant-02417,ferreteria,0.831376,20784.39
tx-000003970,merchant-00983,restaurante,0.716818,17920.46
tx-000003971,merchant-04041,electronica,0.889102,22227.55
tx-000003972,merchant-01121,electronica,0.08869,2217.25
tx-000003973,merchant-00955,servicios,0.73217,18304.26
tx-000003974,merchant-01823,ferreteria,0.804034,20100.84
tx-000003975,merchant-04154,servicios,0.328462,8211.54
tx-000003976,merchant-04202,ferreteria,0.277556,6938.9
tx-000003977,merchant-02579,alimentos,0.707396,17684.9
tx-000003978,merchant-04271,servicios,0.434511,10862.77
tx-000003979,merchant-04573,alimentos,0.192018,4800.45
tx-000003980,merchant-00066,ropa,0.949284,23732.1
tx-000003981,merchant-03082,ropa,0.138601,3465.02
tx-000003982,merchant-02174,restaurante,0.674001,16850.02
tx-000003983,merchant-01533,restaurante,0.15313,3828.26
tx-000003984,merchant-01627,ferreteria,0.284034,7100.86
tx-000003985,merchant-01755,alimentos,0.950931,23773.28
tx-000003986,merchant-04020,colmado,0.43545,10886.25
tx-000003987,merchant-01460,alimentos,0.611995,15299.87
tx-000003988,merchant-02156,otros,0.419323,10483.08
tx-000003989,merchant-04784,ropa,0.38153,9538.24
tx-000003990,merchant-03967,colmado,0.638439,15960.98
tx-000003991,merchant-01476,electronica,0.657627,16440.68
tx-000003992,merchant-02394,restaurante,0.84101,21025.26
tx-000003993,merchant-03213,otros,0.491242,12281.04
tx-000003994,merchant-03941,electronica,0.358414,8960.34
tx-000003995,merchant-00921,electronica,0.09834,2458.5
tx-000003996,merchant-03664,servicios,0.420755,10518.87
tx-000003997,merchant-03481,ferreteria,0.248902,6222.54
tx-000003998,merchant-02613,ferreteria,0.177842,4446.05
tx-000003999,merchant-03262,farmacia,0.348884,8722.09
tx-000004000,merchant-03963,restaurante,0.774134,19353.36
tx-000004001,merchant-01924,alimentos,0.601857,15046.42
tx-000004002,merchant-04158,ropa,0.292348,7308.71
tx-000004003,merchant-03351,alimentos,0.890031,22250.77
tx-000004004,merchant-02648,electronica,0.563133,14078.32
tx-000004005,merchant-03369,transporte,0.675639,16890.98
tx-000004006,merchant-03484,transporte,0.809412,20235.31
tx-000004007,merchant-00448,electronica,0.262178,6554.45
tx-000004008,merchant-01794,servicios,0.486534,12163.36
tx-000004009,merchant-00374,electronica,0.636994,15924.84
tx-000004010,merchant-01813,otros,0.448741,11218.53
tx-000004011,merchant-04392,ropa,0.875871,21896.77
tx-000004012,merchant-00904,otros,0.779993,19499.82
tx-000004013,merchant-01059,otros,0.61153,15288.25
tx-000004014,merchant-00173,transporte,0.540688,13517.19
tx-000004015,merchant-02731,servicios,0.092072,2301.81
tx-000004016,merchant-04530,ferreteria,0.767308,19182.71
tx-000004017,merchant-04249,ropa,0.655622,16390.54
tx-000004018,merchant-01626,farmacia,0.363374,9084.34
tx-000004019,merchant-03241,ropa,0.838473,20961.82
tx-000004020,merchant-01323,servicios,0.291607,7290.18
tx-000004021,merchant-01767,colmado,0.332839,8320.98
tx-000004022,merchant-00112,alimentos,0.733868,18346.69
tx-000004023,merchant-04314,ferreteria,0.845791,21144.77
tx-000004024,merchant-03973,alimentos,0.502496,12562.41
tx-000004025,merchant-02470,alimentos,0.158632,3965.79
tx-000004026,merchant-02026,alimentos,0.231545,5788.63
tx-000004027,merchant-01013,transporte,0.273913,6847.83
tx-000004028,merchant-01075,electronica,0.655966,16399.14
tx-000004029,merchant-00627,ferreteria,0.86226,21556.49
tx-000004030,merchant-03403,alimentos,0.505501,12637.52
tx-000004031,merchant-04438,otros,0.016712,417.81
tx-000004032,merchant-00783,otros,0.919137,22978.42
tx-000004033,merchant-01592,otros,0.793035,19825.87
tx-000004034,merchant-02652,transporte,0.859584,21489.61
tx-000004035,merchant-00192,electronica,0.513331,12833.27
tx-000004036,merchant-01661,ferreteria,0.275502,6887.54
tx-000004037,merchant-04721,restaurante,0.265742,6643.54
tx-000004038,merchant-03519,ferreteria,0.377828,9445.69
tx-000004039,merchant-03329,colmado,0.223808,5595.21
tx-000004040,merchant-02330,colmado,0.280001,7000.02
tx-000004041,merchant-03133,alimentos,0.50758,12689.51
tx-000004042,merchant-03225,servicios,0.993168,24829.19
tx-000004043,merchant-00888,restaurante,0.763175,19079.37
tx-000004044,merchant-00204,transporte,0.225613,5640.32
tx-000004045,merchant-03663,servicios,0.771663,19291.58
tx-000004046,merchant-00893,electronica,0.477853,11946.32
tx-000004047,merchant-00686,ferreteria,0.333771,8344.27
tx-000004048,merchant-01702,restaurante,0.561764,14044.09
tx-000004049,merchant-00688,farmacia,0.594223,14855.57
tx-000004050,merchant-03880,colmado,0.404389,10109.72
tx-000004051,merchant-04642,ropa,0.723586,18089.66
tx-000004052,merchant-04043,electronica,0.060815,1520.38
tx-000004053,merchant-02768,farmacia,0.413035,10325.87
tx-000004054,merchant-04632,otros,0.038437,960.92
tx-000004055,merchant-00046,electronica,0.407721,10193.03
tx-000004056,merchant-04608,restaurante,0.691016,17275.41
tx-000004057,merchant-02565,ropa,0.546498,13662.44
tx-000004058,merchant-03957,colmado,0.323194,8079.86
tx-000004059,merchant-00668,ferreteria,0.555698,13892.44
tx-000004060,merchant-00635,transporte,0.426851,10671.27
tx-000004061,merchant-00112,farmacia,0.129028,3225.7
tx-000004062,merchant-00996,farmacia,0.520899,13022.48
tx-000004063,merchant-00932,alimentos,0.198973,4974.32
tx-000004064,merchant-04057,farmacia,0.885732,22143.3
tx-000004065,merchant-04298,restaurante,0.626912,15672.81
tx-000004066,merchant-04482,transporte,0.141586,3539.64
tx-000004067,merchant-02431,ferreteria,0.400607,10015.17
tx-000004068,merchant-02411,electronica,0.436608,10915.21
tx-000004069,merchant-03045,otros,0.523435,13085.88
tx-000004070,merchant-01160,electronica,0.65092,16273.01
tx-000004071,merchant-01675,otros,0.524205,13105.12
tx-000004072,merchant-03042,colmado,0.952091,23802.28
tx-000004073,merchant-03868,restaurante,0.605309,15132.72
tx-000004074,merchant-02705,farmacia,0.212196,5304.9
tx-000004075,merchant-03882,alimentos,0.16591,4147.74
tx-000004076,merchant-01469,farmacia,0.319053,7976.32
tx-000004077,merchant-00046,electronica,0.471552,11788.81
tx-000004078,merchant-01633,ferreteria,0.702062,17551.54
tx-000004079,merchant-02712,ferreteria,0.538656,13466.4
tx-000004080,merchant-03840,otros,0.062986,1574.64
tx-000004081,merchant-02871,colmado,0.15814,3953.5
tx-000004082,merchant-02826,alimentos,0.883576,22089.41
tx-000004083,merchant-02250,electronica,0.928024,23200.59
tx-000004084,merchant-03492,otros,0.821113,20527.82
tx-000004085,merchant-03009,otros,0.729864,18246.61
tx-000004086,merchant-02087,colmado,0.767455,19186.37
tx-000004087,merchant-01660,ferreteria,0.541935,13548.37
tx-000004088,merchant-00844,ropa,0.593454,14836.35
tx-000004089,merchant-02154,otros,0.281426,7035.64
tx-000004090,merchant-04279,otros,0.104118,2602.94
tx-000004091,merchant-03138,servicios,0.64554,16138.51
tx-000004092,merchant-04852,otros,0.576504,14412.61
tx-000004093,merchant-03879,ropa,0.278683,6967.08
tx-000004094,merchant-01900,ropa,0.169763,4244.08
tx-000004095,merchant-01201,farmacia,0.093156,2328.89
tx-000004096,merchant-00003,servicios,0.166489,4162.22
tx-000004097,merchant-00428,farmacia,0.079632,1990.8
tx-000004098,merchant-03602,transporte,0.512682,12817.05
tx-000004099,merchant-02680,electronica,0.665512,16637.81
tx-000004100,merchant-00961,ropa,0.501374,12534.36
tx-000004101,merchant-03091,transporte,0.561025,14025.62
tx-000004102,merchant-02909,electronica,0.706832,17670.8
tx-000004103,merchant-02597,colmado,0.838972,20974.3
tx-000004104,merchant-04960,ropa,0.080043,2001.08
tx-000004105,merchant-02276,farmacia,0.95545,23886.24
tx-000004106,merchant-04592,restaurante,0.840196,21004.91
tx-000004107,merchant-02053,ferreteria,0.491113,12277.83
tx-000004108,merchant-03567,servicios,0.558789,13969.73
tx-000004109,merchant-02996,restaurante,0.179656,4491.41
tx-000004110,merchant-02835,transporte,0.771203,19280.08
tx-000004111,merchant-04586,ropa,0.215352,5383.81
tx-000004112,merchant-01467,alimentos,0.383692,9592.31
tx-000004113,merchant-02958,colmado,0.197444,4936.11
tx-000004114,merchant-04803,electronica,0.196499,4912.47
tx-000004115,merchant-03022,electronica,0.329795,8244.87
tx-000004116,merchant-00107,otros,0.503788,12594.69
tx-000004117,merchant-02253,restaurante,0.274482,6862.04
tx-000004118,merchant-02073,electronica,0.399498,9987.44
tx-000004119,merchant-04688,alimentos,0.62602,15650.5
tx-000004120,merchant-03857,otros,0.863459,21586.47
tx-000004121,merchant-04017,farmacia,0.632976,15824.39
tx-000004122,merchant-04470,ferreteria,0.474502,11862.54
tx-000004123,merchant-00237,otros,0.040117,1002.93
tx-000004124,merchant-01255,farmacia,0.894477,22361.92
tx-000004125,merchant-01079,ferreteria,0.871171,21779.28
tx-000004126,merchant-00979,alimentos,0.420734,10518.34
tx-000004127,merchant-00511,servicios,0.444491,11112.28
tx-000004128,merchant-04458,electronica,0.09928,2482.01
tx-000004129,merchant-01591,otros,0.983437,24585.92
tx-000004130,merchant-02726,servicios,0.737979,18449.47
tx-000004131,merchant-01387,otros,0.897941,22448.52
tx-000004132,merchant-03001,colmado,0.722691,18067.28
tx-000004133,merchant-03303,transporte,0.016143,403.57
tx-000004134,merchant-00504,ferreteria,0.838041,20951.03
tx-000004135,merchant-04109,farmacia,0.194554,4863.85
tx-000004136,merchant-00688,farmacia,0.729499,18237.48
tx-000004137,merchant-02258,otros,0.444512,11112.8
tx-000004138,merchant-04141,transporte,0.200286,5007.15
tx-000004139,merchant-00027,electronica,0.174622,4365.56
tx-000004140,merchant-02873,ferreteria,0.275216,6880.39
tx-000004141,merchant-04655,ferreteria,0.34277,8569.24
tx-000004142,merchant-03793,ferreteria,0.567057,14176.42
tx-000004143,merchant-00742,farmacia,0.118029,2950.73
tx-000004144,merchant-01521,servicios,0.730091,18252.28
tx-000004145,merchant-00165,farmacia,0.591966,14799.16
tx-000004146,merchant-01782,servicios,0.789159,19728.98
tx-000004147,merchant-02022,electronica,0.461428,11535.71
tx-000004148,merchant-01566,farmacia,0.837634,20940.84
tx-000004149,merchant-03108,electronica,0.311866,7796.65
tx-000004150,merchant-01151,otros,0.179648,4491.2
tx-000004151,merchant-01852,ropa,0.31691,7922.75
tx-000004152,merchant-01633,farmacia,0.274254,6856.35
tx-000004153,merchant-02125,restaurante,0.97932,24482.99
tx-000004154,merchant-04014,servicios,0.266016,6650.4
tx-000004155,merchant-02858,colmado,0.579539,14488.47
tx-000004156,merchant-01397,alimentos,0.450774,11269.34
tx-000004157,merchant-04795,transporte,0.949766,23744.14
tx-000004158,merchant-04659,ropa,0.157393,3934.82
tx-000004159,merchant-03555,servicios,0.993768,24844.2
tx-000004160,merchant-02365,ropa,0.646716,16167.9
tx-000004161,merchant-04127,colmado,0.343497,8587.42
tx-000004162,merchant-02204,ferreteria,0.830198,20754.95
tx-000004163,merchant-01727,electronica,0.514246,12856.15
tx-000004164,merchant-02137,alimentos,0.219818,5495.46
tx-000004165,merchant-04236,farmacia,0.922076,23051.89
tx-000004166,merchant-03828,otros,0.476259,11906.48
tx-000004167,merchant-04619,transporte,0.324345,8108.62
tx-000004168,merchant-00278,servicios,0.658988,16474.7
tx-000004169,merchant-02940,alimentos,0.701886,17547.14
tx-000004170,merchant-03896,servicios,0.160433,4010.82
tx-000004171,merchant-00821,farmacia,0.337998,8449.96
tx-000004172,merchant-02510,farmacia,0.913322,22833.06
tx-000004173,merchant-01526,alimentos,0.467908,11697.69
tx-000004174,merchant-03740,otros,0.440131,11003.27
tx-000004175,merchant-03564,transporte,0.576813,14420.33
tx-000004176,merchant-01996,electronica,0.474625,11865.62
tx-000004177,merchant-04923,servicios,0.723926,18098.14
tx-000004178,merchant-03287,electronica,0.483592,12089.81
tx-000004179,merchant-01920,colmado,0.042049,1051.22
tx-000004180,merchant-03489,electronica,0.10964,2740.99
tx-000004181,merchant-03283,otros,0.954074,23851.85
tx-000004182,merchant-04196,farmacia,0.030498,762.45
tx-000004183,merchant-04890,colmado,0.922509,23062.72
tx-000004184,merchant-04653,farmacia,0.200065,5001.63
tx-000004185,merchant-02730,alimentos,0.131631,3290.78
tx-000004186,merchant-02534,farmacia,0.970384,24259.61
tx-000004187,merchant-03758,transporte,0.801887,20047.17
tx-000004188,merchant-00007,farmacia,0.167011,4175.28
tx-000004189,merchant-01410,electronica,0.202006,5050.14
tx-000004190,merchant-01513,ropa,0.308912,7722.79
tx-000004191,merchant-03577,ferreteria,0.858047,21451.17
tx-000004192,merchant-01263,colmado,0.724686,18117.15
tx-000004193,merchant-03066,alimentos,0.845977,21149.43
tx-000004194,merchant-02824,ferreteria,0.47839,11959.74
tx-000004195,merchant-03229,ropa,0.471859,11796.48
tx-000004196,merchant-03083,restaurante,0.913007,22825.18
tx-000004197,merchant-00785,transporte,0.706812,17670.29
tx-000004198,merchant-01094,transporte,0.130245,3256.13
tx-000004199,merchant-02320,transporte,0.773714,19342.85
tx-000004200,merchant-04376,ferreteria,0.597745,14943.62
tx-000004201,merchant-04805,alimentos,0.348174,8704.34
tx-000004202,merchant-04986,farmacia,0.223251,5581.27
tx-000004203,merchant-03024,servicios,0.768308,19207.71
tx-000004204,merchant-00014,otros,0.341171,8529.28
tx-000004205,merchant-03262,ferreteria,0.599972,14999.3
tx-000004206,merchant-01132,restaurante,0.646286,16157.15
tx-000004207,merchant-01731,electronica,0.189595,4739.87
tx-000004208,merchant-02782,transporte,0.43653,10913.25
tx-000004209,merchant-03488,farmacia,0.654737,16368.42
tx-000004210,merchant-03169,restaurante,0.286394,7159.85
tx-000004211,merchant-03455,farmacia,0.036757,918.93
tx-000004212,merchant-04239,ferreteria,0.165216,4130.39
tx-000004213,merchant-00677,servicios,0.465993,11649.82
tx-000004214,merchant-00831,transporte,0.686694,17167.34
tx-000004215,merchant-00101,farmacia,0.803943,20098.58
tx-000004216,merchant-04708,colmado,0.320388,8009.69
tx-000004217,merchant-03725,alimentos,0.385222,9630.56
tx-000004218,merchant-03291,transporte,0.487167,12179.18
tx-000004219,merchant-02482,transporte,0.771817,19295.42
tx-000004220,merchant-00950,otros,0.260132,6503.29
tx-000004221,merchant-03689,colmado,0.807511,20187.77
tx-000004222,merchant-03880,servicios,0.37408,9351.99
tx-000004223,merchant-02989,ferreteria,0.84448,21112.0
tx-000004224,merchant-03474,colmado,0.785924,19648.09
tx-000004225,merchant-00656,farmacia,0.760092,19002.29
tx-000004226,merchant-04835,electronica,0.008943,223.57
tx-000004227,merchant-03728,transporte,0.199218,4980.45
tx-000004228,merchant-02308,alimentos,0.050446,1261.16
tx-000004229,merchant-04011,restaurante,0.123308,3082.71
tx-000004230,merchant-04910,servicios,0.36837,9209.25
tx-000004231,merchant-02765,electronica,0.253822,6345.55
tx-000004232,merchant-00193,colmado,0.7673,19182.5
tx-000004233,merchant-02403,servicios,0.268701,6717.53
tx-000004234,merchant-03660,servicios,0.418226,10455.65
tx-000004235,merchant-00292,otros,0.299088,7477.2
tx-000004236,merchant-00300,colmado,0.11346,2836.5
tx-000004237,merchant-02037,farmacia,0.739203,18480.07
tx-000004238,merchant-00775,farmacia,0.085879,2146.97
tx-000004239,merchant-04043,transporte,0.727334,18183.35
tx-000004240,merchant-02830,restaurante,0.892931,22323.28
tx-000004241,merchant-02000,colmado,0.689614,17240.35
tx-000004242,merchant-00333,ferreteria,0.56993,14248.25
tx-000004243,merchant-00314,farmacia,0.327935,8198.38
tx-000004244,merchant-00829,transporte,0.610135,15253.37
tx-000004245,merchant-00646,servicios,0.513607,12840.18
tx-000004246,merchant-02474,transporte,0.927586,23189.64
tx-000004247,merchant-01507,electronica,0.401938,10048.45
tx-000004248,merchant-00650,transporte,0.722151,18053.77
tx-000004249,merchant-01570,otros,0.96523,24130.74
tx-000004250,merchant-02484,otros,0.262454,6561.34
tx-000004251,merchant-01997,alimentos,0.515012,12875.29
tx-000004252,merchant-03875,ropa,0.375488,9387.2
tx-000004253,merchant-03580,electronica,0.761198,19029.94
tx-000004254,merchant-01522,electronica,0.747376,18684.4
tx-000004255,merchant-00375,otros,0.50256,12564.0
tx-000004256,merchant-01485,electronica,0.399873,9996.83
tx-000004257,merchant-03336,ropa,0.274134,6853.35
tx-000004258,merchant-03395,farmacia,0.020682,517.04
tx-000004259,merchant-03789,otros,0.276219,6905.48
tx-000004260,merchant-02607,ferreteria,0.790678,19766.94
tx-000004261,merchant-00149,servicios,0.222881,5572.03
tx-000004262,merchant-02358,otros,0.222616,5565.39
tx-000004263,merchant-04817,transporte,0.827321,20683.03
tx-000004264,merchant-02694,colmado,0.635503,15887.58
tx-000004265,merchant-04569,alimentos,0.390262,9756.54
tx-000004266,merchant-02619,servicios,0.344265,8606.62
tx-000004267,merchant-01244,restaurante,0.822984,20574.59
tx-000004268,merchant-04088,ropa,0.854647,21366.18
tx-000004269,merchant-01393,transporte,0.533176,13329.4
tx-000004270,merchant-00265,otros,0.257181,6429.53
tx-000004271,merchant-03986,colmado,0.967788,24194.7
tx-000004272,merchant-00681,ropa,0.984977,24624.43
tx-000004273,merchant-04339,servicios,0.748515,18712.87
tx-000004274,merchant-02584,restaurante,0.305425,7635.62
tx-000004275,merchant-00243,farmacia,0.675152,16878.81
tx-000004276,merchant-01366,otros,0.625613,15640.32
tx-000004277,merchant-03536,transporte,0.352923,8823.08
tx-000004278,merchant-00192,electronica,0.995834,24895.85
tx-000004279,merchant-04021,ropa,0.557327,13933.17
tx-000004280,merchant-04404,farmacia,0.376534,9413.34
tx-000004281,merchant-01012,ferreteria,0.379672,9491.8
tx-000004282,merchant-01732,ferreteria,0.396958,9923.95
tx-000004283,merchant-01464,farmacia,0.571604,14290.09
tx-000004284,merchant-03286,colmado,0.767341,19183.52
tx-000004285,merchant-01784,transporte,0.409699,10242.48
tx-000004286,merchant-02285,servicios,0.900658,22516.45
tx-000004287,merchant-00866,servicios,0.770959,19273.97
tx-000004288,merchant-04363,transporte,0.5033,12582.5
tx-000004289,merchant-03310,restaurante,0.226649,5666.23
tx-000004290,merchant-02346,restaurante,0.757314,18932.86
tx-000004291,merchant-01456,transporte,0.158654,3966.35
tx-000004292,merchant-04364,servicios,0.289831,7245.77
tx-000004293,merchant-01412,ferreteria,0.763409,19085.23
tx-000004294,merchant-03426,transporte,0.384587,9614.67
tx-000004295,merchant-00238,otros,0.411473,10286.83
tx-000004296,merchant-04995,otros,0.225744,5643.61
tx-000004297,merchant-00660,otros,0.504354,12608.86
tx-000004298,merchant-03349,alimentos,0.571444,14286.09
tx-000004299,merchant-02048,farmacia,0.32637,8159.26
tx-000004300,merchant-03866,ferreteria,0.570168,14254.19
tx-000004301,merchant-00187,otros,0.951942,23798.56
tx-000004302,merchant-03190,colmado,0.883746,22093.64
tx-000004303,merchant-01582,farmacia,0.512313,12807.82
tx-000004304,merchant-01961,farmacia,0.458853,11471.33
tx-000004305,merchant-01637,servicios,0.473224,11830.61
tx-000004306,merchant-00531,alimentos,0.134385,3359.62
tx-000004307,merchant-03778,restaurante,0.208593,5214.83
tx-000004308,merchant-04942,restaurante,0.246557,6163.92
tx-000004309,merchant-01449,restaurante,0.989734,24743.35
tx-000004310,merchant-00911,otros,0.501214,12530.36
tx-000004311,merchant-01305,ropa,0.8382,20954.99
tx-000004312,merchant-00573,alimentos,0.463288,11582.2
tx-000004313,merchant-03329,colmado,0.749111,18727.78
tx-000004314,merchant-03157,ferreteria,0.995544,24888.59
tx-000004315,merchant-02131,colmado,0.783477,19586.92
tx-000004316,merchant-04973,colmado,0.12274,3068.5
tx-000004317,merchant-03593,restaurante,0.715335,17883.37
tx-000004318,merchant-00490,electronica,0.828098,20702.46
tx-000004319,merchant-00327,servicios,0.812039,20300.98
tx-000004320,merchant-04191,restaurante,0.40063,10015.76
tx-000004321,merchant-01017,ferreteria,0.429731,10743.28
tx-000004322,merchant-02151,otros,0.147692,3692.29
tx-000004323,merchant-00916,farmacia,0.754071,18851.77
tx-000004324,merchant-02784,farmacia,0.367732,9193.29
tx-000004325,merchant-03954,ropa,0.913149,22828.72
tx-000004326,merchant-02704,ferreteria,0.265979,6649.47
tx-000004327,merchant-04027,ropa,0.459326,11483.14
tx-000004328,merchant-02806,electronica,0.757467,18936.67
tx-000004329,merchant-02709,restaurante,0.689816,17245.39
tx-000004330,merchant-04655,electronica,0.700162,17504.06
tx-000004331,merchant-01148,farmacia,0.595239,14880.98
tx-000004332,merchant-00213,ropa,0.522736,13068.39
tx-000004333,merchant-04617,servicios,0.88041,22010.26
tx-000004334,merchant-02513,farmacia,0.714376,17859.39
tx-000004335,merchant-02497,restaurante,0.568505,14212.62
tx-000004336,merchant-02416,farmacia,0.713653,17841.32
tx-000004337,merchant-01054,farmacia,0.744246,18606.14
tx-000004338,merchant-03148,electronica,0.608234,15205.86
tx-000004339,merchant-00230,ropa,0.637489,15937.22
tx-000004340,merchant-01216,otros,0.584064,14601.6
tx-000004341,merchant-02984,colmado,0.014042,351.06
tx-000004342,merchant-04234,transporte,0.745966,18649.16
tx-000004343,merchant-01396,servicios,0.47802,11950.51
tx-000004344,merchant-04810,colmado,0.644564,16114.1
tx-000004345,merchant-03067,transporte,0.315668,7891.69
tx-000004346,merchant-03976,farmacia,0.865678,21641.95
tx-000004347,merchant-03949,farmacia,0.871041,21776.02
tx-000004348,merchant-03112,alimentos,0.48503,12125.76
tx-000004349,merchant-00531,servicios,0.669407,16735.18
tx-000004350,merchant-01692,ropa,0.226376,5659.39
tx-000004351,merchant-04986,ferreteria,0.151788,3794.71
tx-000004352,merchant-02921,restaurante,0.650697,16267.42
tx-000004353,merchant-00100,colmado,0.460403,11510.08
tx-000004354,merchant-01660,servicios,0.898338,22458.46
tx-000004355,merchant-03265,ferreteria,0.664916,16622.89
tx-000004356,merchant-04157,ferreteria,0.952124,23803.11
tx-000004357,merchant-04381,colmado,0.272931,6823.27
tx-000004358,merchant-00459,restaurante,0.87287,21821.76
tx-000004359,merchant-02032,ropa,0.567569,14189.22
tx-000004360,merchant-01497,ropa,0.25756,6439.0
tx-000004361,merchant-03737,farmacia,0.229883,5747.08
tx-000004362,merchant-04991,electronica,0.042152,1053.81
tx-000004363,merchant-00749,ropa,0.552872,13821.79
tx-000004364,merchant-00522,farmacia,0.73387,18346.76
tx-000004365,merchant-00499,ropa,0.523512,13087.81
tx-000004366,merchant-04798,otros,0.229131,5728.28
tx-000004367,merchant-00806,colmado,0.478328,11958.19
tx-000004368,merchant-00419,servicios,0.881878,22046.94
tx-000004369,merchant-00599,ropa,0.790436,19760.9
tx-000004370,merchant-03621,ferreteria,0.479342,11983.56
tx-000004371,merchant-00819,colmado,0.477084,11927.09
tx-000004372,merchant-04902,restaurante,0.590197,14754.93
tx-000004373,merchant-00079,otros,0.301361,7534.03
tx-000004374,merchant-00914,restaurante,0.430896,10772.4
tx-000004375,merchant-01596,otros,0.777841,19446.03
tx-000004376,merchant-03738,alimentos,0.806154,20153.86
tx-000004377,merchant-03336,otros,0.253244,6331.11
tx-000004378,merchant-01447,servicios,0.272202,6805.04
tx-000004379,merchant-04213,electronica,0.508278,12706.96
tx-000004380,merchant-02455,electronica,0.951533,23788.32
tx-000004381,merchant-02040,servicios,0.867526,21688.16
tx-000004382,merchant-04598,colmado,0.276738,6918.44
tx-000004383,merchant-03605,ferreteria,0.310186,7754.66
tx-000004384,merchant-01493,restaurante,0.977274,24431.86
tx-000004385,merchant-04175,restaurante,0.008504,212.61
tx-000004386,merchant-01465,ferreteria,0.496796,12419.91
tx-000004387,merchant-02496,ferreteria,0.760917,19022.92
tx-000004388,merchant-03631,servicios,0.925445,23136.12
tx-000004389,merchant-04413,farmacia,0.638607,15965.18
tx-000004390,merchant-00891,ropa,0.195208,4880.21
tx-000004391,merchant-04111,electronica,0.21479,5369.75
tx-000004392,merchant-04346,restaurante,0.321376,8034.4
tx-000004393,merchant-02459,otros,0.104711,2617.78
tx-000004394,merchant-01267,servicios,0.211871,5296.78
tx-000004395,merchant-03246,farmacia,0.158075,3951.87
tx-000004396,merchant-04999,farmacia,0.852652,21316.31
tx-000004397,merchant-04231,restaurante,0.32703,8175.75
tx-000004398,merchant-03416,electronica,0.654184,16354.59
tx-000004399,merchant-02154,restaurante,0.230266,5756.65
tx-000004400,merchant-02488,servicios,0.934461,23361.53
tx-000004401,merchant-02734,servicios,0.146696,3667.41
tx-000004402,merchant-02584,restaurante,0.829573,20739.32
tx-000004403,merchant-04615,transporte,0.309401,7735.02
tx-000004404,merchant-00047,transporte,0.76317,19079.25
tx-000004405,merchant-03349,servicios,0.057197,1429.92
tx-000004406,merchant-01147,restaurante,0.646501,16162.53
tx-000004407,merchant-00160,ropa,0.767514,19187.86
tx-000004408,merchant-02097,electronica,0.210192,5254.8
tx-000004409,merchant-00194,servicios,0.832887,20822.17
tx-000004410,merchant-03133,servicios,0.428643,10716.08
tx-000004411,merchant-01634,ropa,0.558952,13973.8
tx-000004412,merchant-03606,electronica,0.618321,15458.02
tx-000004413,merchant-01992,farmacia,0.108621,2715.52
tx-000004414,merchant-03930,otros,0.326832,8170.8
tx-000004415,merchant-00377,transporte,0.470932,11773.3
tx-000004416,merchant-03990,ropa,0.688425,17210.63
tx-000004417,merchant-04971,otros,0.281582,7039.56
tx-000004418,merchant-00831,alimentos,0.376269,9406.72
tx-000004419,merchant-02262,colmado,0.64035,16008.74
tx-000004420,merchant-02329,ferreteria,0.37071,9267.75
tx-000004421,merchant-00607,servicios,0.472897,11822.43
tx-000004422,merchant-03390,farmacia,0.977224,24430.61
tx-000004423,merchant-04832,electronica,0.874203,21855.07
tx-000004424,merchant-04603,ferreteria,0.57494,14373.5
tx-000004425,merchant-02686,otros,0.439385,10984.62
tx-000004426,merchant-02136,colmado,0.547492,13687.3
tx-000004427,merchant-02388,alimentos,0.531966,13299.14
tx-000004428,merchant-00558,servicios,0.142187,3554.67
tx-000004429,merchant-02960,restaurante,0.957286,23932.14
